Date,Open,High,Low,Close,Adj Close,Volume
2003-05-06,46.250000,47.953098,45.232800,46.678101,3.906237,32675456
2003-05-07,47.265598,47.476601,46.328098,47.255501,3.954559,20071168
2003-05-08,46.796902,47.875000,46.210899,46.502300,3.891526,19820224
2003-05-09,46.325001,46.484402,45.399200,45.759399,3.829358,13864896
2003-05-12,46.062500,46.329700,43.093800,43.575802,3.646624,25665216
2003-05-13,44.546902,45.234402,43.171902,44.902302,3.757631,13233088
2003-05-14,44.765598,45.296101,44.296902,44.828098,3.751422,13574592
2003-05-15,44.687500,45.187500,44.328098,45.068001,3.771497,11696960
2003-05-16,45.703098,46.953098,45.313301,46.768002,3.913762,20284864
2003-05-19,46.875000,47.609402,43.389099,43.577301,3.646749,37960192
2003-05-20,43.750000,44.953098,42.657001,44.717201,3.742141,32661632
2003-05-21,44.843800,45.703098,43.298401,43.552299,3.644657,23800320
2003-05-22,43.671902,43.734402,41.718800,42.016399,3.516126,23709760
2003-05-23,42.171902,42.687500,40.593800,40.779701,3.412633,26795968
2003-05-26,41.000000,41.529701,40.187500,41.058601,3.435974,18568512
2003-05-27,41.253899,42.062500,40.390598,40.706200,3.406483,19440768
2003-05-28,41.246899,43.125000,41.093800,42.882801,5.574236,20985280
2003-05-29,43.046902,43.920300,42.470299,43.114799,5.604391,20084096
2003-05-30,43.359402,43.593800,41.593800,41.756199,5.427791,16689536
2003-06-02,42.109402,44.109402,42.109402,43.864101,5.701790,13305472
2003-06-03,43.937500,44.339100,42.296902,42.517200,5.526712,15395584
2003-06-04,42.875000,43.593800,42.875000,43.209400,5.616689,11845696
2003-06-05,43.750000,45.262501,43.750000,44.646099,5.803442,18727040
2003-06-06,44.632801,46.639099,44.632801,46.140598,5.997707,18663104
2003-06-09,46.015598,46.859402,45.019501,46.622700,6.060376,13614144
2003-06-10,46.093800,46.281200,44.707001,44.890598,5.835223,15624192
2003-06-11,45.546902,46.468800,45.206200,45.853901,5.960440,14391168
2003-06-12,43.750000,46.637501,43.750000,46.429699,6.035287,13981504
2003-06-13,46.578098,46.734402,45.821899,46.415600,6.033454,17732032
2003-06-16,46.181301,46.406200,45.218800,45.614799,5.929361,10606016
2003-06-17,46.093800,48.437500,46.093800,48.382801,6.289166,24846464
2003-06-18,48.437500,48.437500,47.472698,47.783600,6.211277,17130368
2003-06-19,47.859402,47.859402,47.156200,47.532799,6.178677,7944704
2003-06-20,46.910900,48.437500,46.218800,47.787498,6.211785,17597184
2003-06-23,47.968800,49.041401,47.750000,48.258598,6.273020,22406336
2003-06-24,47.031200,49.359402,47.031200,49.125000,6.385643,25888832
2003-06-25,49.531200,49.562500,48.785198,49.011700,6.370915,11540032
2003-06-26,49.218800,50.906200,49.156200,50.664101,6.585707,20989504
2003-06-27,51.328098,52.265598,51.101601,52.101601,6.772563,14037120
2003-06-30,51.562500,52.229698,50.796902,51.013302,6.631098,17578112
2003-07-01,50.937500,52.250000,50.937500,51.639801,6.712535,19068800
2003-07-02,51.796902,52.078098,49.142200,49.360901,6.416306,21318208
2003-07-03,50.000000,50.390598,44.781200,48.782799,6.341161,48764608
2003-07-04,48.462502,48.812500,47.343800,48.400002,6.291402,14724672
2003-07-07,48.437500,48.734402,47.250000,48.306999,6.279314,16200640
2003-07-08,48.765598,50.921902,48.140598,50.644501,6.583161,29909184
2003-07-09,50.781200,51.546902,50.234402,50.870300,6.612513,19885184
2003-07-10,53.518002,57.714100,52.359402,56.476601,7.341260,56167808
2003-07-11,56.093800,56.953098,54.453899,54.854698,7.130435,30304512
2003-07-14,56.171902,56.875000,54.142200,54.395302,7.070718,15112192
2003-07-15,54.453098,54.453098,52.423401,53.192200,6.914329,15047360
2003-07-16,53.406200,54.328098,53.328098,53.751598,6.987044,16310080
2003-07-17,54.234402,56.250000,53.750000,53.965599,7.014862,13795136
2003-07-18,52.828098,53.656200,52.171902,52.917198,6.878582,14360640
2003-07-21,53.890598,53.890598,51.017200,51.239799,6.660542,17935552
2003-07-22,51.242199,52.576599,50.262501,52.302299,6.798654,21468864
2003-07-23,52.812500,53.906200,52.593800,53.712502,6.981963,13047936
2003-07-24,53.930500,54.453098,52.968800,54.196899,7.044928,19212608
2003-07-25,54.296902,55.231998,53.593800,54.893700,7.135503,13000320
2003-07-28,55.370300,56.137501,54.690601,55.137501,7.167195,12804928
2003-07-29,55.453098,56.310902,54.218800,56.108601,7.293427,15638016
2003-07-30,56.062500,56.296902,55.312500,55.716400,7.242444,14206592
2003-07-31,56.093800,56.953098,55.390598,56.145302,7.298194,25303488
2003-08-01,56.562500,59.859402,56.562500,59.131199,7.686326,28226240
2003-08-04,58.750801,59.455502,58.203098,58.436699,7.596047,13720832
2003-08-05,58.421902,59.531200,57.738300,58.314800,7.580203,15882624
2003-08-06,57.519501,57.625000,54.454700,54.750000,7.116823,35230976
2003-08-07,54.375000,55.359402,53.906200,54.618801,7.099768,13310656
2003-08-08,55.078098,55.859402,54.921902,55.572701,7.223764,12818688
2003-08-11,55.281200,55.312500,54.109402,54.313301,7.060058,13805312
2003-08-12,54.687500,55.078098,53.046902,53.195301,6.914732,18088384
2003-08-13,52.937500,54.750000,52.937500,53.963299,7.014563,18072768
2003-08-14,54.218800,54.218800,53.203098,53.419498,6.943876,9492160
2003-08-15,106.838997,106.838997,106.838997,106.838997,13.887752,0
2003-08-18,53.875000,55.234402,53.378899,54.504700,7.084939,11814080
2003-08-19,55.078098,55.625000,54.312500,54.504700,7.084939,10682048
2003-08-20,54.859402,57.734402,54.845299,57.392200,7.460280,18415424
2003-08-21,58.109402,58.464100,57.503899,58.075001,7.549032,9583296
2003-08-22,58.421902,58.671902,56.562500,56.968800,7.405241,12186304
2003-08-25,57.187500,58.593800,51.562500,55.477299,7.211364,27889792
2003-08-26,55.781200,58.984402,55.500000,58.382000,7.588941,11892288
2003-08-27,58.437500,60.453098,58.250000,60.187500,7.823633,17181312
2003-08-28,60.468800,61.546902,60.000000,60.887501,7.914622,23880640
2003-08-29,60.887501,62.187500,59.843800,61.099998,7.942245,18184384
2003-09-01,61.099998,61.640598,59.968800,60.453098,7.858155,10587456
2003-09-02,60.859402,61.531200,60.062500,60.632801,7.881516,15813696
2003-09-03,61.421902,61.953098,59.375000,59.623402,7.750308,14647936
2003-09-04,59.968800,66.406197,59.921902,65.921898,8.569034,58879680
2003-09-05,66.406197,67.000000,64.625000,65.710899,8.541607,24149824
2003-09-08,66.406197,67.953102,66.096100,66.357803,8.625694,17139392
2003-09-09,68.046898,70.714104,67.031197,70.113297,9.113863,41637632
2003-09-10,69.375000,69.668701,66.486702,67.064102,8.717505,20451008
2003-09-11,66.390602,67.375000,65.318001,65.866402,8.561818,20081920
2003-09-12,65.625000,67.421898,64.609398,64.855499,8.430413,22593600
2003-09-15,64.843803,65.781197,62.534401,62.930500,8.180187,21229696
2003-09-16,62.671902,66.250000,62.671902,65.574203,8.523838,19034688
2003-09-17,66.640602,68.656197,66.640602,67.429703,8.765027,31845568
2003-09-18,67.492203,67.920303,65.875000,66.343002,8.623772,23538432
2003-09-19,66.718803,68.125000,66.125000,67.796898,8.812760,18514240
2003-09-22,67.578102,68.671898,67.343803,68.313301,8.879887,23379072
2003-09-23,67.265602,67.875000,66.174202,67.417198,8.763404,22097344
2003-09-24,68.328102,70.968803,67.562500,70.646896,9.183224,28814016
2003-09-25,69.843803,70.937500,69.218803,70.544502,9.169915,24711872
2003-09-26,69.531197,71.435898,69.151604,71.028900,9.232878,21226432
2003-09-29,70.937500,71.406197,69.546898,69.900803,9.086241,22674304
2003-09-30,70.750000,71.373398,70.171898,70.690598,9.188905,20028992
2003-10-01,70.156197,72.187500,70.076599,71.380501,9.278584,22106176
2003-10-02,142.761002,142.761002,142.761002,142.761002,18.557167,0
2003-10-03,72.062500,72.609398,70.953102,71.155502,9.249336,20017472
2003-10-06,71.140602,72.421898,66.593803,71.264801,9.263546,14437184
2003-10-07,71.781197,71.875801,69.390602,69.625801,9.050492,12425344
2003-10-08,71.406197,71.406197,67.765602,68.634399,8.921625,20708544
2003-10-09,68.750000,70.546898,68.252296,69.278900,9.005402,20417792
2003-10-10,71.875000,73.062500,69.921898,72.010201,9.360436,37945984
2003-10-13,73.609398,74.640602,72.578102,74.189102,9.643666,20883136
2003-10-14,74.593803,75.390602,73.281197,73.656197,9.574397,18742848
2003-10-15,73.437500,74.359398,72.671898,74.009399,9.620309,14172416
2003-10-16,74.218803,74.296898,71.562500,72.010902,11.641307,12685504
2003-10-17,72.265602,74.218803,72.265602,74.031197,11.967904,16718272
2003-10-20,74.078102,74.296898,71.485901,72.007797,11.640803,17515200
2003-10-21,72.031197,73.045303,70.640602,71.136703,11.499979,12996352
2003-10-22,71.468803,71.640602,69.968803,70.485199,11.394663,16255616
2003-10-23,70.281197,71.250000,68.515602,68.903900,11.139025,12379392
2003-10-24,69.046898,71.875000,68.984398,71.221901,11.513755,12739904
2003-10-27,71.125000,71.250000,69.375000,69.430496,11.224151,9527552
2003-10-28,68.359398,70.859398,68.359398,69.921898,11.303596,11722496
2003-10-29,70.625000,71.468803,70.328102,71.214798,11.512607,8508352
2003-10-30,72.265602,72.774200,71.250000,71.909401,11.624897,9484224
2003-10-31,71.906197,74.375000,71.336700,74.085197,11.976640,13288448
2003-11-03,74.125000,78.282799,74.125000,77.877296,12.589666,19835200
2003-11-04,78.300003,79.859398,77.890602,78.232002,12.647012,14222208
2003-11-05,78.281197,78.750000,77.035202,78.139801,12.632104,9801728
2003-11-06,77.812500,80.468803,77.500000,79.130501,12.792262,22302592
2003-11-07,79.531197,80.171898,77.071098,77.541397,12.535365,9893120
2003-11-10,77.343803,77.656197,75.566399,77.097702,12.463639,15039104
2003-11-11,76.234398,77.734398,76.024200,77.331299,12.501404,9857216
2003-11-12,77.000000,77.343803,75.390602,75.780502,12.250701,11880000
2003-11-13,76.562500,77.265602,73.437500,73.858597,11.940005,15190272
2003-11-14,74.140602,74.531197,71.582001,72.076599,11.651926,12236160
2003-11-17,72.515602,73.089798,71.753899,72.041397,11.646235,8984960
2003-11-18,72.187500,74.028099,71.602303,72.099998,11.655705,12740224
2003-11-19,71.562500,73.671898,70.312500,72.829697,11.773669,17427072
2003-11-20,73.593803,73.984398,71.722702,72.060898,11.649385,9716544
2003-11-21,72.109398,73.415604,71.812500,73.000801,11.801329,10404864
2003-11-24,72.265602,73.046898,71.703102,72.303101,11.688545,8376768
2003-11-25,72.937500,74.203102,72.937500,73.960197,11.956430,8402752
2003-11-26,147.919998,147.919998,147.919998,147.919998,23.912794,0
2003-11-27,74.203102,77.500000,74.203102,76.996902,12.447346,19787392
2003-11-28,77.264099,77.640602,76.218803,76.945297,12.439003,7114048
2003-12-01,77.831299,81.250000,77.831299,80.880501,13.075169,12723328
2003-12-02,82.031197,82.343803,79.316399,80.411697,12.999380,9341696
2003-12-03,80.078102,80.546898,79.064796,79.475800,12.848084,7284096
2003-12-04,79.531197,79.671898,78.281197,79.050003,12.779251,11747968
2003-12-05,79.296898,79.531197,76.476601,76.751602,12.407685,11202816
2003-12-08,76.546898,77.093803,76.033600,76.708603,12.400737,7595648
2003-12-09,77.343803,78.250000,77.265602,77.747704,12.568715,7349952
2003-12-10,77.796898,78.734398,77.031197,77.738297,12.567196,11508928
2003-12-11,78.093803,78.354698,77.193001,77.704697,12.561765,9271424
2003-12-12,78.437500,78.890602,77.656197,78.605499,12.707389,8400448
2003-12-15,79.407799,80.593803,79.064102,80.374199,12.993316,7728960
2003-12-16,80.140602,82.028099,79.437500,81.763298,13.217879,16359744
2003-12-17,80.859398,81.250000,79.734398,80.032799,12.938129,10118400
2003-12-18,82.812500,82.812500,79.728104,80.007797,12.934085,11235200
2003-12-19,81.062500,83.195297,80.800797,82.122704,13.275981,13439744
2003-12-22,82.187500,83.578102,81.328102,83.267998,13.461134,9518720
2003-12-23,83.359398,85.750000,83.078102,85.314102,13.791903,17457344
2003-12-24,85.625000,85.625000,83.593803,84.740601,13.699192,10287040
2003-12-25,169.481003,169.481003,169.481003,169.481003,27.398357,0
2003-12-26,84.406197,85.296898,83.843803,84.233597,13.617232,5562752
2003-12-29,84.593803,86.250000,84.390602,85.767197,13.865151,8169600
2003-12-30,87.343803,88.671898,85.796898,86.147697,13.926663,9566656
2003-12-31,86.546898,87.718803,86.015602,86.932800,14.053585,6040000
2004-01-01,87.578102,88.328102,87.296898,88.000801,14.226235,4991680
2004-01-02,88.207001,89.218803,87.765602,88.632004,14.328279,7086080
2004-01-05,89.375000,92.687500,88.906197,92.068001,14.883741,9098048
2004-01-06,92.901604,92.968803,87.891403,88.353897,14.283322,10788672
2004-01-07,88.906197,90.484398,87.375000,88.656998,14.332318,15993664
2004-01-08,89.062500,92.000000,89.062500,91.233597,14.748852,18474240
2004-01-09,92.968803,95.765602,90.015602,90.715599,14.665111,23495296
2004-01-12,90.625000,91.406197,88.765602,89.386703,14.450284,7620160
2004-01-13,89.843803,90.718803,88.875000,90.528099,14.634798,9676480
2004-01-14,90.234398,90.796898,88.750000,89.039803,14.394200,7519488
2004-01-15,89.609398,89.844498,86.265602,86.767197,14.026813,12329792
2004-01-16,87.187500,87.187500,85.546898,86.334396,13.956847,10725504
2004-01-19,86.671898,86.875000,84.156197,85.961700,13.896599,10875520
2004-01-20,86.703102,87.792198,83.984398,84.244499,13.618990,10095168
2004-01-21,84.375000,86.762497,83.281197,83.912498,13.565322,10634368
2004-01-22,84.984398,86.560898,78.906197,80.838303,13.068341,23555456
2004-01-23,81.718803,86.093803,81.404701,85.694504,13.853401,14922816
2004-01-26,171.389008,171.389008,171.389008,171.389008,27.706802,0
2004-01-27,85.890602,87.890602,81.250000,87.364098,14.123308,9911232
2004-01-28,86.718803,86.875000,83.437500,84.974197,13.736959,9880320
2004-01-29,84.015602,84.343803,81.328102,82.267998,13.299472,11459776
2004-01-30,82.809402,83.515602,80.484398,81.174202,13.122647,9326464
2004-02-02,162.348007,162.348007,162.348007,162.348007,26.245230,0
2004-02-03,81.693703,82.218803,80.345299,81.461700,13.169123,13527232
2004-02-04,81.250000,84.750000,81.250000,83.896103,13.562673,8292096
2004-02-05,83.515602,86.687500,82.828102,85.343002,13.796575,22083264
2004-02-06,84.843803,87.500000,84.375000,87.121101,14.084028,15178880
2004-02-09,87.109398,89.281197,87.109398,88.369499,14.285842,13297856
2004-02-10,89.220299,89.220299,85.781197,86.043701,13.909849,12728256
2004-02-11,86.718803,87.312500,85.015602,85.459396,13.815392,9635072
2004-02-12,86.250000,86.312500,83.046898,83.656998,13.524020,29924544
2004-02-13,83.750000,84.828102,83.296898,84.021896,13.583004,13826688
2004-02-16,84.343803,84.965599,83.453102,83.599998,13.514802,9988032
2004-02-17,83.750000,84.701599,83.515602,84.392998,13.642997,7588416
2004-02-18,85.078102,85.390602,83.127296,83.449203,13.490426,9763520
2004-02-19,83.765602,83.765602,79.377296,79.621101,12.871572,15878784
2004-02-20,80.031197,81.875000,78.296898,79.468803,12.846949,23987328
2004-02-23,79.687500,80.703102,79.078102,79.389801,12.834181,15017600
2004-02-24,79.218803,79.859398,76.953102,78.755501,12.731639,18566016
2004-02-25,78.906197,79.140602,77.065598,77.465599,12.523114,11820672
2004-02-26,77.828102,78.906197,75.471100,75.892998,12.268886,14448640
2004-02-27,76.562500,79.656197,75.859398,79.248398,12.811320,17207424
2004-03-01,79.656197,83.437500,79.531197,83.159401,13.443574,15983168
2004-03-02,166.319000,166.319000,166.319000,166.319000,26.887184,0
2004-03-03,82.890602,83.046898,80.390602,81.045303,13.101807,18430208
2004-03-04,81.250000,83.949997,80.750000,82.765602,13.379912,28419136
2004-03-05,82.968803,83.203102,81.642998,81.899200,13.239852,10543808
2004-03-08,82.000000,82.031197,79.689796,79.814796,12.902885,13478144
2004-03-09,79.296898,79.296898,76.102303,77.660896,12.554684,22887360
2004-03-10,76.562500,77.406197,75.796898,76.375000,12.346807,16461952
2004-03-11,75.781197,76.873398,75.156197,75.841400,12.260545,15833600
2004-03-12,75.781197,80.371902,74.643799,79.059402,12.780769,28296256
2004-03-15,80.078102,80.703102,76.562500,76.965599,12.442284,16365696
2004-03-16,76.593803,77.812500,75.565598,77.331299,12.501404,14645312
2004-03-17,77.734398,79.921898,77.640602,78.635902,12.712305,17806528
2004-03-18,78.687500,79.510902,76.812500,76.951599,12.440022,14141312
2004-03-19,76.859398,81.696899,76.859398,81.042999,13.101438,22733440
2004-03-22,81.562500,81.562500,78.548401,79.400002,12.835826,9486464
2004-03-23,78.750000,81.718803,78.380501,80.585899,13.027542,13047616
2004-03-24,80.937500,80.937500,78.050003,78.823402,12.742617,13645184
2004-03-25,78.823402,81.562500,78.609398,80.720299,13.049266,12518656
2004-03-26,82.500000,83.359398,81.640602,82.812500,13.387495,15537664
2004-03-29,82.656197,82.953102,80.562500,81.506203,13.176316,11074560
2004-03-30,81.875000,82.421898,78.299202,78.717201,12.725447,12039360
2004-03-31,78.750000,78.906197,76.218803,77.158600,12.473487,16677312
2004-04-01,77.500000,80.226601,77.500000,79.798401,12.900235,10732992
2004-04-02,80.278099,80.468803,77.500000,78.122704,12.629339,18267264
2004-04-05,78.484398,81.953102,78.437500,80.815598,13.064676,14533248
2004-04-06,84.375000,87.187500,81.954697,83.002296,13.418175,30885632
2004-04-07,83.750000,84.062500,82.354698,83.224197,13.454047,10281728
2004-04-08,83.203102,84.359398,82.796898,83.010902,13.419570,10931264
2004-04-09,166.022003,166.022003,166.022003,166.022003,26.839163,0
2004-04-12,83.515602,83.732002,79.609398,80.310204,12.982971,14003136
2004-04-13,93.750000,93.750000,83.656197,85.784401,13.867933,35020864
2004-04-14,171.569000,171.569000,171.569000,171.569000,27.735901,0
2004-04-15,87.234398,87.500000,82.812500,83.354698,13.475145,33761728
2004-04-16,83.750000,85.453102,83.750000,84.253899,13.620512,15008256
2004-04-19,84.562500,84.562500,83.109398,83.738297,13.537159,7137472
2004-04-20,84.218803,84.843803,83.784401,84.065598,13.590070,7729920
2004-04-21,84.093803,85.062500,83.593803,84.760201,13.702363,7340096
2004-04-22,84.843803,85.000000,83.921898,84.135201,13.601325,6243712
2004-04-23,84.156197,85.234398,82.578102,82.874199,13.397468,14733632
2004-04-26,165.748001,165.748001,165.748001,165.748001,26.794874,0
2004-04-27,82.500000,82.812500,79.765602,80.239799,12.971594,11313792
2004-04-28,80.437500,80.781998,79.375000,79.649200,12.876114,9474432
2004-04-29,79.375000,80.667198,78.375000,78.807800,12.740093,15676160
2004-04-30,78.812500,81.234398,78.281197,80.421097,13.000900,14813184
2004-05-03,80.468803,81.234398,79.515602,80.985901,13.092203,10386944
2004-05-04,81.515602,82.343803,81.142197,81.506203,13.176316,6528320
2004-05-05,81.875000,82.500000,81.437500,82.195297,13.287715,8921600
2004-05-06,82.812500,83.359398,82.578102,82.810898,13.387237,5491520
2004-05-07,82.343803,82.560898,81.359398,81.607803,13.192743,5026176
